startdate,sampno,Analytical Analysis Code,Analysis Name,Testing Result,Lot Number,Group Major,Pin,Stockroom,Composite Number,Pallet Number,Bag Count on Pallet
39:00.0,BJ57230,CADMIUM_ICP_MS,Cadmium (ppm),<0.010,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,CHLORATE,Chlorate,233,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,CHROMIUM,Chromium,0.138,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,COLIFORM_GB,Coliforms,<3,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,DBP,DBP,<0.3,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,DEHP,DEHP,<0.3,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,DINP,DINP,<0.3,FL24129L1,,1005059,FL,,,
15:22.0,BJ57230,FLAVOR,Flavor,Pass,FL24129L1,,1005059,FL,,,
15:22.0,BJ57230,FLAVOR_FD,Flavor,5,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,MELAMINE_GB_METHOD,Melamine,<0.25,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,MERCURY_ICP_MS,Mercury,<0.010,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,PERCHLORATE,Perchlorate,<4.00,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,PROT_ASIS_GB_METHOD,Protein as-is (N x 6.38) %,94.14,FL24129L1,,1005059,FL,,,
45:07.0,BJ57230,PROT_DB_GB_METHOD,Dry Basis Protein (6.38),97.853,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,SALMONELLA_25,Salmonella,Negative,FL24129L1,,1005059,FL,,,
39:00.0,BJ57230,SALMONELLA_GB_25,Salmonella 25 gram,Negative,FL24129L1,,1005059,FL,,,
17:13.0,BJ57811,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C027,131,5851-5895
17:14.0,BJ57812,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C027,132,5896-5940
17:15.0,BJ57813,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C027,133,5941-5985
17:16.0,BJ57814,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C027,134,5986-6030
17:17.0,BJ57815,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C027,135,6031-6075
17:18.0,BJ57816,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C028,136,6076-6120
17:18.0,BJ57817,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C028,137,6121-6165
17:19.0,BJ57818,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C028,138,6166-6210
17:20.0,BJ57819,APC,Aerobic Plate Count,25000,FL24127C1,,1005061,FL,C028,139,6211-6255
42:36.0,BJ58481,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C001,1,Jan-40
08:48.0,BJ58481,LACTOSE_HPLC,Lactose,0.832,FL24130A1,,104342-CS001,FL,C001,1,Jan-40
52:00.0,BJ58482,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C001,2,41-80
08:48.0,BJ58482,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C001,2,41-80
42:36.0,BJ58483,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C001,3,81-120
08:48.0,BJ58483,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C001,3,81-120
42:36.0,BJ58484,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C001,4,121-160
08:48.0,BJ58484,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C001,4,121-160
42:36.0,BJ58485,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C001,5,161-200
08:48.0,BJ58485,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C001,5,161-200
42:36.0,BJ58486,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C002,6,201-240
08:48.0,BJ58486,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C002,6,201-240
42:36.0,BJ58487,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C002,7,241-280
08:48.0,BJ58487,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C002,7,241-280
42:36.0,BJ58488,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C002,8,281-320
08:48.0,BJ58488,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C002,8,281-320
42:36.0,BJ58489,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C002,9,321-360
08:48.0,BJ58489,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C002,9,321-360
42:36.0,BJ58490,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C002,10,361-400
08:48.0,BJ58490,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C002,10,361-400
12:24.0,BJ58491,MOISTURE,Moisture,5.216,FL24130A1,,104342-CS001,FL,C003,11,401-440
42:36.0,BJ58491,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C003,11,401-440
08:48.0,BJ58491,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C003,11,401-440
45:16.0,BJ58491,PROT_DB_LECO,Dry Basis LECO Protein,93.684,FL24130A1,,104342-CS001,FL,C003,11,401-440
42:36.0,BJ58492,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C003,12,441-480
08:48.0,BJ58492,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C003,12,441-480
41:41.0,BJ58492,MOISTURE,Moisture,5.216,FL24130A1,,104342-CS001,FL,C003,12,441-480
45:16.0,BJ58492,PROT_DB_LECO,Dry Basis LECO Protein,93.684,FL24130A1,,104342-CS001,FL,C003,12,441-480
42:36.0,BJ58493,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C003,13,481-520
08:48.0,BJ58493,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C003,13,481-520
47:04.0,BJ58493,MOISTURE,Moisture,5.216,FL24130A1,,104342-CS001,FL,C003,13,481-520
45:16.0,BJ58493,PROT_DB_LECO,Dry Basis LECO Protein,93.684,FL24130A1,,104342-CS001,FL,C003,13,481-520
42:36.0,BJ58494,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C003,14,521-560
08:48.0,BJ58494,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C003,14,521-560
48:59.0,BJ58494,MOISTURE,Moisture,5.216,FL24130A1,,104342-CS001,FL,C003,14,521-560
45:16.0,BJ58494,PROT_DB_LECO,Dry Basis LECO Protein,93.684,FL24130A1,,104342-CS001,FL,C003,14,521-560
42:36.0,BJ58495,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C003,15,561-600
08:48.0,BJ58495,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C003,15,561-600
56:06.0,BJ58495,MOISTURE,Moisture,5.216,FL24130A1,,104342-CS001,FL,C003,15,561-600
45:16.0,BJ58495,PROT_DB_LECO,Dry Basis LECO Protein,93.684,FL24130A1,,104342-CS001,FL,C003,15,561-600
42:36.0,BJ58496,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C004,16,601-640
08:48.0,BJ58496,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C004,16,601-640
42:36.0,BJ58497,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C004,17,641-680
08:48.0,BJ58497,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C004,17,641-680
42:36.0,BJ58498,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C004,18,681-720
08:48.0,BJ58498,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C004,18,681-720
42:36.0,BJ58499,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C004,19,721-760
08:48.0,BJ58499,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C004,19,721-760
42:36.0,BJ58500,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C004,20,761-800
08:48.0,BJ58500,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C004,20,761-800
42:36.0,BJ58501,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C005,21,801-840
08:48.0,BJ58501,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C005,21,801-840
42:36.0,BJ58502,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C005,22,841-880
08:48.0,BJ58502,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C005,22,841-880
42:36.0,BJ58503,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C005,23,881-920
08:48.0,BJ58503,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C005,23,881-920
42:36.0,BJ58504,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C005,24,921-960
08:48.0,BJ58504,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C005,24,921-960
42:36.0,BJ58505,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C005,25,961-1000
08:48.0,BJ58505,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C005,25,961-1000
42:36.0,BJ58506,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C006,26,1001-1040
08:48.0,BJ58506,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C006,26,1001-1040
42:36.0,BJ58507,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C006,27,1041-1080
08:48.0,BJ58507,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C006,27,1041-1080
42:36.0,BJ58508,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C006,28,1081-1120
08:48.0,BJ58508,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C006,28,1081-1120
42:36.0,BJ58509,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C006,29,1121-1160
08:48.0,BJ58509,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C006,29,1121-1160
42:36.0,BJ58510,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C006,30,1161-1200
08:48.0,BJ58510,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C006,30,1161-1200
42:36.0,BJ58511,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C007,31,1201-1240
08:48.0,BJ58511,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C007,31,1201-1240
42:36.0,BJ58512,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C007,32,1241-1280
08:48.0,BJ58512,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C007,32,1241-1280
42:36.0,BJ58513,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C007,33,1281-1320
08:48.0,BJ58513,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C007,33,1281-1320
42:36.0,BJ58514,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C007,34,1321-1360
08:48.0,BJ58514,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C007,34,1321-1360
42:36.0,BJ58515,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C007,35,1361-1400
08:48.0,BJ58515,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C007,35,1361-1400
42:36.0,BJ58516,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C008,36,1401-1440
08:48.0,BJ58516,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C008,36,1401-1440
42:36.0,BJ58517,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C008,37,1441-1480
08:48.0,BJ58517,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C008,37,1441-1480
42:36.0,BJ58518,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C008,38,1481-1520
08:48.0,BJ58518,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C008,38,1481-1520
42:36.0,BJ58519,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C008,39,1521-1560
08:48.0,BJ58519,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C008,39,1521-1560
42:36.0,BJ58520,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C008,40,1561-1600
08:48.0,BJ58520,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C008,40,1561-1600
42:36.0,BJ58521,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C009,41,1601-1640
08:48.0,BJ58521,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C009,41,1601-1640
42:36.0,BJ58522,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C009,42,1641-1680
08:48.0,BJ58522,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C009,42,1641-1680
42:36.0,BJ58523,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C009,43,1681-1720
08:48.0,BJ58523,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C009,43,1681-1720
42:36.0,BJ58524,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C009,44,1721-1760
08:48.0,BJ58524,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C009,44,1721-1760
42:36.0,BJ58525,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C009,45,1761-1800
08:48.0,BJ58525,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C009,45,1761-1800
42:36.0,BJ58526,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C010,46,1801-1840
08:48.0,BJ58526,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C010,46,1801-1840
42:36.0,BJ58527,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C010,47,1841-1880
08:48.0,BJ58527,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C010,47,1841-1880
42:36.0,BJ58528,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C010,48,1881-1920
08:48.0,BJ58528,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C010,48,1881-1920
42:36.0,BJ58529,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C010,49,1921-1960
08:48.0,BJ58529,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C010,49,1921-1960
42:36.0,BJ58530,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C010,50,1961-2000
08:48.0,BJ58530,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C010,50,1961-2000
53:00.0,BJ59695,GLUTEN,Gluten,10,FL24130A1,,104342-CS001,FL,C011,51,2001-2040
08:48.0,BJ59695,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C011,51,2001-2040
42:36.0,BJ59696,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C011,52,2041-2080
08:48.0,BJ59696,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C011,52,2041-2080
42:36.0,BJ59697,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C011,53,2081-2120
08:48.0,BJ59697,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C011,53,2081-2120
42:36.0,BJ59698,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C011,54,2121-2160
08:48.0,BJ59698,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C011,54,2121-2160
42:36.0,BJ59699,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C011,55,2161-2200
08:48.0,BJ59699,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C011,55,2161-2200
42:36.0,BJ59700,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C012,56,2201-2240
08:48.0,BJ59700,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C012,56,2201-2240
42:36.0,BJ59701,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C012,57,2241-2280
08:48.0,BJ59701,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C012,57,2241-2280
42:36.0,BJ59702,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C012,58,2281-2320
08:48.0,BJ59702,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C012,58,2281-2320
42:36.0,BJ59703,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C012,59,2321-2360
08:48.0,BJ59703,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C012,59,2321-2360
42:36.0,BJ59704,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C012,60,2361-2400
08:48.0,BJ59704,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C012,60,2361-2400
42:36.0,BJ59705,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C013,61,2401-2440
08:48.0,BJ59705,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C013,61,2401-2440
42:36.0,BJ59706,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C013,62,2441-2480
08:48.0,BJ59706,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C013,62,2441-2480
42:36.0,BJ59707,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C013,63,2481-2520
08:48.0,BJ59707,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C013,63,2481-2520
42:36.0,BJ59708,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C013,64,2521-2560
08:48.0,BJ59708,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C013,64,2521-2560
42:36.0,BJ59709,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C013,65,2561-2600
08:48.0,BJ59709,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C013,65,2561-2600
42:36.0,BJ59710,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C014,66,2601-2640
08:48.0,BJ59710,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C014,66,2601-2640
42:36.0,BJ59711,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C014,67,2641-2680
08:48.0,BJ59711,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C014,67,2641-2680
42:36.0,BJ59712,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C014,68,2681-2720
08:48.0,BJ59712,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C014,68,2681-2720
42:36.0,BJ59713,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C014,69,2721-2760
08:48.0,BJ59713,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C014,69,2721-2760
42:36.0,BJ59714,GLUTEN,Gluten,<10,FL24130A1,,104342-CS001,FL,C014,70,2761-2800
08:48.0,BJ59714,LACTOSE_HPLC,Lactose,0.879,FL24130A1,,104342-CS001,FL,C014,70,2761-2800
18:03.0,BJ59860,FAT_PWDR,Fat by Alkaline Hydrolysis,2.578,FL24131A1,,100245-102170,FL,C001,1,Jan-40
18:02.0,BJ59860,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C001,1,Jan-40
49:02.0,BJ59860,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C001,1,Jan-40
49:02.0,BJ59860,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C001,1,Jan-40
17:14.0,BJ59861,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C001,2,41-80
18:03.0,BJ59861,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C001,2,41-80
49:02.0,BJ59861,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C001,2,41-80
49:02.0,BJ59861,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C001,2,41-80
17:14.0,BJ59862,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C001,3,81-120
18:03.0,BJ59862,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C001,3,81-120
49:02.0,BJ59862,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C001,3,81-120
49:02.0,BJ59862,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C001,3,81-120
17:14.0,BJ59863,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C001,4,121-160
18:04.0,BJ59863,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C001,4,121-160
49:02.0,BJ59863,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C001,4,121-160
49:02.0,BJ59863,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C001,4,121-160
17:14.0,BJ59864,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C001,5,161-200
18:04.0,BJ59864,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C001,5,161-200
49:02.0,BJ59864,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C001,5,161-200
49:02.0,BJ59864,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C001,5,161-200
17:14.0,BJ59865,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C002,6,201-240
18:04.0,BJ59865,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C002,6,201-240
49:02.0,BJ59865,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C002,6,201-240
49:02.0,BJ59865,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C002,6,201-240
17:14.0,BJ59866,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C002,7,241-280
18:05.0,BJ59866,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C002,7,241-280
49:02.0,BJ59866,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C002,7,241-280
49:02.0,BJ59866,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C002,7,241-280
17:14.0,BJ59867,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C002,8,281-320
18:05.0,BJ59867,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C002,8,281-320
49:02.0,BJ59867,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C002,8,281-320
49:02.0,BJ59867,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C002,8,281-320
17:14.0,BJ59868,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C002,9,321-360
18:05.0,BJ59868,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C002,9,321-360
49:02.0,BJ59868,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C002,9,321-360
49:02.0,BJ59868,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C002,9,321-360
17:14.0,BJ59869,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C002,10,361-400
18:05.0,BJ59869,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C002,10,361-400
49:02.0,BJ59869,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C002,10,361-400
49:02.0,BJ59869,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C002,10,361-400
17:14.0,BJ59870,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C003,11,401-440
18:06.0,BJ59870,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C003,11,401-440
49:02.0,BJ59870,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C003,11,401-440
49:02.0,BJ59870,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C003,11,401-440
17:14.0,BJ59871,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C003,12,441-480
18:06.0,BJ59871,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C003,12,441-480
49:02.0,BJ59871,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C003,12,441-480
49:02.0,BJ59871,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C003,12,441-480
17:14.0,BJ59872,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C003,13,481-520
18:06.0,BJ59872,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C003,13,481-520
49:02.0,BJ59872,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C003,13,481-520
49:02.0,BJ59872,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C003,13,481-520
17:14.0,BJ59873,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C003,14,521-560
18:06.0,BJ59873,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C003,14,521-560
49:02.0,BJ59873,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C003,14,521-560
49:02.0,BJ59873,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C003,14,521-560
17:14.0,BJ59874,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C003,15,561-600
18:07.0,BJ59874,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C003,15,561-600
49:02.0,BJ59874,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C003,15,561-600
49:02.0,BJ59874,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C003,15,561-600
17:14.0,BJ59875,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C004,16,601-640
18:07.0,BJ59875,APC,Aerobic Plate Count,2500,FL24131A1,,100245-102170,FL,C004,16,601-640
49:02.0,BJ59875,FLAVOR,Flavor,Pass,FL24131A1,,100245-102170,FL,C004,16,601-640
49:02.0,BJ59875,FLAVOR_FD,Flavor,5,FL24131A1,,100245-102170,FL,C004,16,601-640
17:14.0,BJ59876,FAT_PWDR,Fat by Alkaline Hydrolysis,2.819,FL24131A1,,100245-102170,FL,C004,17,641-680
